,education,ability,income
0,11.571826011373776,0.5658769664559792,17835.43208334337
1,9.909081053906233,0.5465178020316869,16095.088153804105
2,11.967165248257782,0.49240003853675723,17937.717193160828
3,14.259320759191667,0.5447136640242131,20439.708246429946
4,9.65798737903444,0.6049287207578418,16078.38910900994
5,9.658030370369042,0.5296240911150647,15777.538278580472
6,14.406440604475803,0.596254217804339,20791.240071460852
7,12.280730809477308,0.4429075359768685,18052.48635819092
8,9.041779345201105,0.47131748425129544,14928.535014279885
9,11.69187736567035,0.45539903039455826,17514.00019870884
10,9.057639310026707,0.4760483778149966,14961.59079141093
11,9.051584982764009,0.702121071290195,15860.101818479576
12,10.904736595208036,0.6336342763919764,17440.310852066246
13,5.2610512034178285,0.4135847579835067,10916.516462362179
14,5.7542941613594465,0.5984182261109184,12147.1249346615
15,8.798740254658256,0.4973518985116812,14788.510439980028
16,7.6189536346940745,0.4617377520423972,13465.89680002111
17,11.094021160589639,0.3636891724501943,16548.71231454231
18,7.8933997739644655,0.6636436478510077,14549.304673318928
19,6.572900787812883,0.37856404278324873,12086.919420805983
20,14.10906351306986,0.5386799914756453,20263.207901869162
21,9.67992345868222,0.4295257934292038,15397.211641094667
22,10.447966191107346,0.639712940656244,17006.64340680112
23,6.5403138482983865,0.5042147675256419,12556.437672132177
24,8.845625504952226,0.5286110209797247,14959.204807108586
25,10.561598070114236,0.5327275342003518,16691.618236789975
26,7.257163518319198,0.5819504168090884,13584.134642851444
27,11.254934995053452,0.5466092573431414,17440.611192037002
28,8.698314486492311,0.5397405950816585,14857.675919540605
29,9.507313024860448,0.48175164926868347,15432.359639412576
30,8.695518041313411,0.352828052097734,14106.128496456364
31,15.121485441628495,0.40850412578980644,20755.401814880363
32,10.235794229496529,0.6327117021123977,16767.789662566298
33,7.50143204796,0.50769711104794,13531.974565112681
34,12.425041499394618,0.46398037711926843,18280.80968450381
35,7.0742551768721365,0.3734544662176851,12567.985095038899
36,10.818064902351974,0.33514099804896474,16156.805206894056
37,5.139575368693345,0.4591964138802447,10977.020117315249
38,6.7931699977398345,0.6534079143434497,13407.419076683846
39,10.786635706606768,0.4770322357448443,16695.579145745432
40,12.20487525308553,0.5939008580972173,18582.98453352743
41,10.719880241811843,0.47141925127855755,16604.258725323085
42,9.968303017961297,0.6229950178164314,16458.795062562418
43,9.482672283400161,0.5020912417021803,15491.743117523481
44,6.399502579645205,0.3946719228781953,11977.8527820568
45,8.386164722287603,0.5121966140635419,14433.965550288234
46,9.064916152677503,0.7688597741902324,16140.07268697061
47,13.039302099282867,0.7634754523716792,20092.585565144494
48,11.17093150342331,0.6044028947090111,17590.267859327152
49,5.654467624462368,0.5282941625200381,11769.906086846546
50,11.11977922864551,0.5821129209115123,17446.59535100022
51,9.262767233808846,0.583693519665,15596.06476365558
52,8.498560165932748,0.5401539059435014,14658.41642170212
53,11.872864118086465,0.5988387728761606,18267.52968154943
54,12.970897583185225,0.5704358997164646,19251.865921604385
55,12.709773864672844,0.5064579580795447,18735.411462811477
56,8.073575569098313,0.3991422623994142,13669.697783895248
57,9.461439016147661,0.4888723156692958,15415.57466623195
58,11.138579259061947,0.6426024364077599,17707.96219645212
59,12.825685543832526,0.5411821103048177,18991.960323884006
60,9.016379459983167,0.5816717250597983,15342.708911975627
61,9.784974074894397,0.5104803063104615,15826.486669244616
62,7.374105860455143,0.41569933007739995,13035.382743618917
63,7.138769319511709,0.5158975459504589,13201.896286586241
64,12.398805662914953,0.42023242202856353,18080.696253458773
65,13.822567443600402,0.4124416412815532,19472.929560205088
66,10.082573244547063,0.6921686623360926,16852.05899318941
67,12.898973896234873,0.49375100531684635,18872.77432042618
68,11.218112472502888,0.4545246449560749,17034.991434643784
69,8.581837044584153,0.74249224022282,15552.939441197608
70,11.217482913540875,0.6444900674394582,17796.269457438575
71,14.2986171027332,0.49967974782105645,20297.07763125561
72,10.177324334559534,0.5972145834142848,16567.03570848512
73,14.368290023688134,0.5162443352818331,20432.06436844321
74,3.411113028490362,0.4604812471658339,9251.7935490459
75,12.42335930025341,0.6029575820772898,18833.572167410057
76,10.499077991405294,0.5054413517708444,16521.20486892167
77,9.488161740971707,0.5542364891662948,15705.324415511324
78,10.511421236519729,0.6696782997098621,17189.612018838998
79,5.0665200180976955,0.6562345973534423,11690.678014901854
80,9.69590838113685,0.47788375893210705,15609.85796546914
81,11.206267425623588,0.6043416627157066,17623.374945492826
82,14.141128806763415,0.4073684257939021,19771.990576953558
83,8.91400331810572,0.5999945932177755,15313.835342542374
84,8.15402876127348,0.563145728957359,14406.110964395128
85,8.95724446710101,0.591276054570774,15323.765344893913
86,12.668195970789826,0.5087192350319487,18703.862875038038
87,11.132000531415903,0.7993806470565066,18329.499010618933
88,8.883915816215424,0.4350194021504619,14625.127138929025
89,11.615172179795808,0.6635988579975611,18272.08791830223
90,10.525343657234666,0.4191043949522559,16201.028883677167
91,12.80761695072609,0.6065766920296193,19234.39545549131
92,8.43275226515085,0.6152965736624652,14893.529349636969
93,9.413126726064114,0.5517317848626664,15619.119324494011
94,9.244369389987334,0.4845682406605988,15181.680085843613
95,6.438799793021352,0.5622473983948989,12689.381719746967
96,11.046553927679808,0.5776103577347819,17355.17059801163
97,10.954733237274402,0.763481819755001,18009.168375652873
98,10.284527877727367,0.43855386779458866,16037.918105828101
99,9.656851545202116,0.47717340937917035,15567.317677670366
100,6.56486948147512,0.5797737017854598,12883.691211968024
101,9.169642390046686,0.5137709566960986,15224.362209157798
102,9.373710818276173,0.5328121415735224,15506.528893874756
103,8.17030675842166,0.6756573045180654,14873.812776576233
104,9.848797537257866,0.20081161523206645,14652.598225170494
105,11.329179308200581,0.4720429802765627,17218.157041262337
106,15.210275674735545,0.3323677924231375,20538.66357083933
107,10.728284672731032,0.39907395925554423,16325.322222958746
108,10.9455554078048,0.8385038148151572,18299.371612851253
109,10.076194910804798,0.6180278030759676,16548.66704780783
110,5.246672630908489,0.6611594927589858,11891.795154870693
111,10.201709025202206,0.5351934850131747,16341.372456171697
112,10.428855772659128,0.637622228077074,16979.938507563267
113,16.72134632469618,0.32941478495460974,22038.819107224648
114,9.767424350374366,0.6717452194212612,16453.165306613435
115,11.060765158549927,0.4449609672091382,16840.46246157995
116,10.18024214353673,0.48017552880265174,16100.964283861453
117,7.210855258842365,0.6066751727776641,13638.149581844289
118,13.26371636106255,0.5836440190536248,19595.90414623924
119,12.240138302028459,0.5553498240417868,18461.925734425484
120,12.342522126645083,0.37865765381209066,17856.64088183661
121,7.889829649659865,0.5572041887048511,14119.456277925681
122,13.944473781904515,0.6622574969538577,20593.50190357366
123,6.60027190869918,0.48003257576058833,12520.068830237178
124,11.807872950070706,0.7055086603970127,18629.73009126248
125,16.00703176457671,0.43851094922393585,21761.408971214645
126,7.6773344475525445,0.5458212031845765,13861.527169698522
127,8.78823920476263,0.7324071014826748,15716.976499395656
128,10.532083412126008,0.4618579302712557,16379.171473351598
129,8.952744139607137,0.6736598092580633,15648.85272269021
130,6.210594096284673,0.7860261892570444,13354.337741619564
131,10.450675824457395,0.5658977806970397,16714.634196976367
132,7.489405451361184,0.48070019651332335,13410.97204547679
133,11.511279819553385,0.4507101191721512,17312.405788950826
134,7.863547491121106,0.7042473653226436,14679.496747546631
